Amount,Sender_Balance,Receiver_Balance,Tx_Freq,Hop_Count,Time_Delta,Is_Mixing,Network_Centrality,Label
17929.70176992819,401159.9072475209,285038.2176905034,43.959463036089005,8,1052.5034749974022,0,0.5007671095874545,0
5802.294285661234,332605.14923204185,861887.1813042368,43.77205075540977,9,1085.5349443887494,0,0.4268299320998279,0
43156.54025952092,804141.0224146459,527807.5896077976,28.205771639755028,14,569.107494104,0,0.595396522331756,0
31168.67336010962,924255.7264380008,130790.35127077476,36.85598355295052,14,1355.0277528435563,0,0.9975272458218473,0
16551.592262383932,759572.1921569118,709221.6490554624,21.895187030728053,11,236.8514459723111,1,0.7612530144862918,0
3187.2819307983214,439083.57602998347,154368.93323344947,29.514992214608654,12,1168.2217766661363,0,0.14956548919428791,0
15556.006262565954,504334.9774966638,60244.40294223665,30.8837090435653,3,794.1805707480461,0,0.5027183747091785,0
16265.914268117085,125073.69392943569,255684.87649791726,17.694429204566624,6,414.1379733296864,0,0.27873415233881393,0
36483.01285511982,746864.7111345378,168090.17951676587,48.04360866490661,11,689.9309580096468,0,0.5540296261367088,0
31881.497993047105,596475.6793950441,604997.4743746681,30.130184810809972,11,767.6579063359043,0,0.12455542340449355,0
44361.765001390566,902439.9961374364,484566.4073400419,49.526575810960495,6,523.6758894347015,0,0.745915284630714,1
23616.024108845846,200611.1435751532,724064.5504928672,21.61853840690165,2,439.1016612105789,0,0.8239641649783911,0
5988.516354455702,759726.1219326121,511571.05026024586,1.616038379375584,12,638.8182364366783,0,0.1512656966746394,0
35665.10691327752,684671.6617191897,419005.9352093877,15.121849151974049,6,1204.6140796296702,0,0.9279609722399342,0
38041.644580358705,265845.5338097522,526218.6904377431,32.539386610286094,12,1025.9469210751786,0,0.8909053309513635,0
28068.247106499115,667378.6395408252,434486.11308777786,45.51717489262987,5,117.11343975414918,0,0.8144413181274479,1
38550.649325928505,924373.3805766496,37086.89391403952,30.758212209940627,2,1103.7046759031716,0,0.7272023563960427,1
24694.841862255893,918435.9876671189,680699.11299624,23.58818326972277,7,1336.5666521045798,0,0.6947180326143333,0
26141.414140805882,719626.5745161413,962130.3262144554,4.037151949826806,4,1379.9161474776702,0,0.24246338410947055,0
21382.775507743896,48073.1125340601,422033.5570360464,7.2378195788541095,10,585.0991719393412,0,0.834962312793103,0
1280.7021459373184,872264.3373201615,423732.9837680467,2.6734689826010904,12,1320.3879008731099,0,0.5580725461392424,0
5403.492435395289,657778.6070045399,45768.87863724655,35.55911977238021,2,241.30669800267106,0,0.3301502836289698,0
1581.1449924798453,310434.2531827344,890379.0846867483,41.55456996349316,12,575.3289785086259,0,0.15237255428509133,0
31824.15645907638,187250.3617056993,929121.3874629298,8.221947570916427,2,729.7439696016019,0,0.7321644052449032,0
15724.65549400557,116203.8629973171,813139.1180141432,16.26161725767532,7,263.16694075210324,0,0.17940335448244005,0
25433.44885132349,50236.89925776098,106345.47154185669,23.955382843898505,9,991.3365316561323,0,0.9434357123836639,0
45379.24803156539,754103.2479507565,900223.6811539391,7.1393269510889255,5,592.3618722447789,0,0.9464275834123752,0
12472.118535152258,235842.9989432753,23955.66339504085,20.809565027203842,9,184.57492634421052,0,0.7597299244262508,0
20525.04232255113,24252.936043255067,444574.32323630876,48.34160540760519,9,758.8024328960253,0,0.7525430379117156,0
37780.001415767,397270.6518419893,500623.6541013945,35.95740889218382,10,412.9446749221186,0,0.4634527956016855,0
11447.620292926207,482607.0805923389,834002.1010263389,8.34658953248617,2,1355.08317591188,0,0.9913838635661085,0
3858.2256923413615,169230.2309001269,750859.213453971,4.940728379033304,10,1188.9313288282665,0,0.3264151668090205,0
14494.675131159263,44048.33616254977,797096.8964998858,22.25754432167646,2,1177.922399153017,0,0.6969250884166067,0
8069.452149827681,189125.48309806886,867900.9495573746,49.3975563735284,8,925.4972116085028,0,0.6624240128630688,0
46485.585640605226,679102.7618365744,476070.9204927257,39.66412862168428,13,139.4627071959568,1,0.264113502494823,1
40407.937774425205,82243.6772512064,780252.3535171715,14.656170606405633,14,641.6825758049806,0,0.5836585263435499,0
31673.853787956068,555037.0305569938,68033.09440543893,1.3140354241749919,14,933.1936108233416,1,0.42344303139722117,0
43574.31490348401,146411.9879081667,444546.4227505388,20.56444603113046,13,285.9081158283747,0,0.6680783599227091,0
40185.56712418673,195689.17358041936,30132.67486964111,8.026865436847686,6,579.3154530378322,0,0.50658967727947,0
9336.637243712932,393077.8832666987,915315.0653185941,9.014043062192624,8,693.6924142531077,0,0.2697889820151911,0
44629.02433451399,100825.33605373134,958413.7819529208,8.114907992018589,10,1201.241878936185,0,0.16375455809472006,0
26971.71867336338,173203.50278221286,83939.06028816279,35.98038297627186,13,548.0246322933989,0,0.24152194115614467,0
40373.93335665148,348952.41145135416,532626.6444077606,1.7920706104674888,3,503.02421516816054,0,0.58946022329771,0
44805.60408317543,329669.00549836684,325139.6063368691,28.236643350605213,7,1045.2038480325716,0,0.18043002389881624,0
15906.993713843474,749271.4856757319,342534.284662878,37.62604418968248,14,490.3192699249619,0,0.25190591649471594,0
5511.495707138562,74782.30512642437,450700.0613754847,7.820456380849588,4,142.29850233555285,0,0.08860715298770572,0
11404.478775471665,860450.7356663435,125065.96525455071,44.64655058308761,4,1131.8478540102626,0,0.894740501623341,0
21361.118353426555,816232.1707394549,180770.19878391264,3.9067214953476928,6,531.9590996241511,1,0.024079625870638055,0
40902.55814846543,765991.6396919384,577368.6601279448,34.135300342638544,1,1420.8421444707194,0,0.17025021742458524,1
43037.921856984605,309372.3624631325,18755.909437488284,8.598223048487807,12,729.7980399310994,0,0.7503899350585603,0
357.5370052542233,822881.7855407875,599801.0220142007,40.30158947998091,2,92.44383326752771,0,0.19752094683236732,0
25542.25765585251,182802.0802892808,318917.18778666935,28.56989013731011,12,1098.7703200750443,0,0.6405363784051781,0
20876.376047407462,124409.20585502824,832206.4148040016,29.46029209546578,12,543.8705103005221,0,0.1567048758348335,0
11113.169445431806,44956.333489487355,600006.5077286838,17.301125877279137,14,177.13320784986965,0,0.5595235970225085,0
6002.069713010804,939310.363005576,708091.200712172,14.163136631367856,13,802.1629597097397,0,0.7943666725912564,0
16887.38241846736,308010.8977052737,114425.18123794532,23.166053478270065,8,358.3808818208064,0,0.03839017617123275,0
47146.056098586836,917617.8801779059,265862.36468168854,37.88568861581067,11,1352.5603002264836,0,0.9118471335702132,1
16166.914571717554,272613.56151932967,996669.6089720366,8.410990378210926,8,1009.2771199317948,0,0.10008108292130902,0
25944.343180950873,907565.9593363495,433652.2469092238,40.813473468864004,14,597.3753160356898,0,0.47765457699990577,0
35153.91775516994,903929.0528460883,358865.20532420964,23.991894936090276,13,1108.8787684770318,1,0.9639278453907026,1
18187.843822940908,923676.0450107129,873855.3589772742,22.610698331178952,2,668.2926097764057,1,0.10689817565976734,1
48589.38631522082,496153.43928419374,33074.60886313485,0.8299157508206145,5,1325.6055272098342,0,0.5706815118002877,0
48122.74027415614,865946.286798892,534773.3616761195,6.209762773539729,7,1025.2757470350145,0,0.2819583930309033,0
12596.596968309954,950765.8961673202,210257.21378592434,21.598633429933823,2,1409.4170541383294,0,0.8141727029494411,0
24867.45280956035,324616.94189717947,368152.7914537632,49.06492223094243,3,488.45402413285905,0,0.6177255596638832,1
15050.906707740316,418874.40568255505,199777.071870328,12.507485088948206,6,1193.5672735726412,0,0.675708235427471,0
14249.176313929605,719240.187335744,37822.75954870773,0.5127729043512941,1,405.69409159550804,0,0.9191078687889814,0
1853.9784982530944,300359.8217233009,416512.1339685567,21.7922505793045,1,488.3857461253432,0,0.41578941402825087,0
30482.121055655043,753809.308912659,789203.0211950896,0.7976994035450213,3,348.61621903025673,0,0.9468779504094756,0
25138.924371210785,73892.14521353394,951954.432626891,16.811075912080682,12,1205.9451453462125,0,0.45249406626849453,0
2583.422774986968,523498.3842885422,623852.9746100124,17.702784514549684,11,1296.5778887593474,0,0.247591471602584,0
13939.536747188205,122313.4840837452,388837.09235272143,0.11765579324162223,7,283.19249948612406,0,0.12580132007549627,0
45414.21163947302,293323.47643667646,769855.2735473022,38.97839785130583,10,1245.8078371020206,0,0.5253583843171981,0
11985.698914441951,258625.39248647197,505223.9834292209,45.64257832763053,13,1389.1841073527673,0,0.966235750974248,0
7253.294655840243,838932.0735626661,367620.2798906616,49.938022700298525,8,765.1205238112382,0,0.2758812793940013,0
24477.743486275376,193517.25540619745,179089.69255297468,25.439079795747016,7,349.3867645490431,0,0.47139528260824015,0
49282.666200988926,808447.920159119,796129.9843370575,15.330955714657806,8,1341.0268772245165,0,0.9001323260353559,0
12110.343022859906,793960.345907922,500425.7905170166,35.87373681472565,6,1330.484220436724,0,0.419463817341316,0
33610.05601481987,498883.0555572299,963803.741311063,36.82314245486899,3,189.43780733061982,0,0.3671244737812345,0
38083.36457028259,233843.25559612963,801909.60034872,18.959416255712284,13,1380.2374867864842,0,0.5870557652569881,0
11889.500824180059,226896.3399562227,420016.119142277,28.279264311396762,2,436.9819224589468,0,0.7225172279094374,0
36413.53526710686,464924.6471158478,740850.0408674572,41.088527098428884,12,636.7450888567437,0,0.7477382026240849,0
18395.47880463547,8809.007393516311,453391.492852071,9.45872305231949,2,797.0429082431638,0,0.2287719562960986,0
31618.96847137304,531350.7546113662,79865.72841426465,1.0236452969846876,6,475.86077159056657,0,0.05069773120435506,0
31680.150240937128,952779.5257670553,516681.0515582188,26.98482550697243,13,93.04707172112333,0,0.896199833213664,0
26793.376456897175,154706.88186259652,865728.6195341495,33.21961155411533,13,1032.8243625778691,0,0.7797164744538229,0
4523.585605019871,573345.6214756034,855441.3185170164,28.748649954072526,11,1108.6702442009744,0,0.5528545517499583,0
41766.77175450601,961778.6886444568,574966.9136399747,29.812214854142248,13,764.8421242480205,0,0.9491152160245019,0
16045.795447937075,860522.1394916002,380023.53641485,19.6546432873091,7,619.6705125955083,0,0.9140118955884372,0
9334.060334888713,850380.1163813403,10100.602310371798,32.574736376524136,12,1047.1614975640841,0,0.47230659564983923,0
2048.3493263226483,821849.930396189,311409.77893951273,2.140558189477143,2,1431.9318271140546,1,0.5795349499858607,0
29548.73822998021,309023.6060561856,989808.5773077342,7.559232111361913,13,1342.53812624936,0,0.7044414203630178,0
33881.4424484957,890616.8312668123,726491.0332929944,22.240417751938786,3,810.3614281035085,0,0.4981540947997519,0
839.225568103529,941340.3512331711,717588.5638250628,47.14940472365196,14,1177.0199150655594,0,0.24983752646010104,0
25609.531984381058,495792.42329903936,761083.3903317611,32.224597612643535,12,317.04054959264926,0,0.7088242038818403,0
11332.523802144919,354571.04725945875,620113.3833419443,17.76392538957616,7,536.7711487558134,0,0.5903183750589034,0
32262.1877925684,414229.01560585614,585858.657175008,22.897961056854367,1,1383.439996303632,1,0.6932928427215616,1
8726.577785959522,334206.4418312656,453619.2553624145,42.28172123628735,10,800.024875067268,0,0.3836305763008161,0
34549.977527742274,212418.44202454007,443933.993669687,27.123483550811546,12,776.4948684358856,0,0.64866834665926,0
19342.899961563864,618448.4702528894,870848.4554371986,2.393342813687638,2,347.3524821569364,0,0.45597842289326573,0
46837.13213694936,562596.8862453229,393456.2616967805,20.843288892332552,1,709.7370334818374,0,0.14120788821158659,1
6884.671997858202,462585.0710392756,840291.7840677217,19.40149109875207,10,241.78774759923394,1,0.03903950605408224,0
17059.906889002425,95845.38668483178,837734.425624937,44.99448916097473,1,1055.2699184151672,0,0.8341622370152999,1
5682.541326817048,796892.9647059998,770898.199341511,15.270594230774432,7,1256.891316483836,0,0.8068233224843319,0
46235.43397774535,174933.5627507892,37642.3998634462,3.2346601899220007,9,1114.1772955323918,0,0.09354979200816493,0
43868.19427551524,114562.04339604815,147972.24440361978,17.741063133741736,13,178.55463270232138,0,0.19587089205357378,0
12904.501969480629,623071.3954829475,314705.14218651503,2.1948802898825392,4,808.8894800518513,0,0.6468092191793974,0
33002.60246124861,398644.3612377232,847533.3422594818,41.61456638353741,1,527.3685504679696,1,0.5941033938848236,1
40862.93778805878,59808.47535232947,873259.3813561659,29.510344870851867,5,467.7964517745584,0,0.5420732775860279,1
27764.48857185712,355568.3549610582,41557.29435549216,23.4688103288498,8,1147.2296395189162,0,0.19856765922688557,0
26487.232412016765,771780.3522849628,324724.55312859884,17.992251986812764,12,691.0854874203931,0,0.22136117610050055,0
12100.19602211358,615249.2052170975,850384.2046380707,20.882837716459996,6,1221.0754647481663,0,0.4400300412379812,0
4664.207362616901,362786.0229869968,249693.24903523826,39.39205120054267,9,584.183825403695,0,0.7004110339195896,0
44861.81574008681,191804.79163458807,976003.3065971319,9.000737499020495,13,783.8813560744904,0,0.6346288291087459,0
45021.89867759489,631795.6208047733,489303.7665760274,3.5719381355811706,3,461.211197078914,1,0.37725730805901325,1
31658.741849090664,887555.3009463552,937312.6893984099,28.08624902120998,11,574.7495102627926,0,0.7211223358575238,0
16958.099254524546,646272.7180159139,428826.39436526294,42.94531070822273,14,986.6110147166764,0,0.6097750329930594,0
17466.98663488692,812903.8546502242,323798.9270876299,28.11183962282518,6,408.1869700671371,0,0.11354474628774025,0
36300.524386723264,521527.83855437103,362410.17520885274,39.807751653400956,10,1436.4394752627636,0,0.9022169323326532,0
44856.54189502933,717971.1067410288,884300.5825306731,44.63795448490823,8,1174.945857130973,1,0.9756340926776649,1
44355.45034901321,896226.7737783523,330689.38628833264,3.8443925218444583,3,173.50660711672296,0,0.6486534310786191,0
38995.97853742262,773178.978258655,669346.2214597104,29.459008239269245,5,331.5180696121455,0,0.11920306484766041,0
32105.161991252844,909853.9533981456,469842.68212458456,41.637855507809526,11,968.4210706337664,0,0.21508964808428555,0
4216.156850102491,431139.60211605986,941671.1887268475,32.1769906056702,4,251.24097286567047,0,0.16897254516998184,0
8089.819417589742,904220.2551270566,159363.47207114098,29.57693235960688,7,9.147543923112362,0,0.3166767096951322,0
44928.723884468694,621567.2344817076,428656.8301018422,39.40378396420845,13,934.3507309316224,0,0.8826691222869896,0
30325.3886923829,870048.7660816937,124633.81190312195,35.363200497514306,6,336.982199637507,0,0.05456026592214369,0
469.7606103153161,39376.5304378354,578139.3419601892,25.08114048658654,14,252.9974548675268,0,0.08248885725055932,0
5082.562427872945,657852.3819135361,402899.19133807736,2.201669526876832,10,976.1421810743285,0,0.8640657024251831,0
33178.45343771171,847975.0788778987,60937.23248441663,30.666854863863364,8,587.786536296714,0,0.9802010835296111,0
263.0285764724722,174202.03364319974,849838.1097667532,10.658761166574731,13,1356.2681417458339,0,0.9092686803589788,0
8048.794490360758,661786.9334649232,375514.7828664389,12.704318686400246,14,383.7536216668524,0,0.29815446563481074,0
27441.20213043564,824954.7142166315,493630.74095046386,33.97719752453159,14,354.5986504438555,1,0.12986034951530978,0
34597.84093265774,287949.36963263707,407513.3354835784,22.654749930662955,13,812.4623505051478,1,0.8010203322729866,1
32601.543362535,405246.32790639205,488652.6784499662,35.838996573145856,8,710.2559568734714,1,0.5574361426665277,1
11221.222779933383,569517.7184992194,16325.197668100811,19.627939880563687,5,137.97147114721807,0,0.5537600480283414,0
35611.839275163315,519167.6888845621,815459.529307975,43.50158351946143,3,874.0543806472364,0,0.2623890789668647,1
11870.081883965035,39189.39303713565,332308.0119461437,21.353415460184376,7,1065.8636272320123,0,0.5649018868797284,0
16276.730910981794,98672.09808541344,724461.7644261435,24.691170215017426,14,282.404245431663,0,0.28654206184054987,0
37327.10534185003,100466.57930436131,64886.795381131735,6.3135064082090135,13,364.9884023778081,0,0.4308696400295132,0
32485.14862337026,262267.905499175,523825.2524980913,25.1782529611412,2,95.01699246934136,0,0.4286686718238696,0
42462.67829060395,245864.11280244924,908791.9720707374,11.990014148776474,2,272.0344786703711,0,0.6686160034720048,0
32884.06848609416,742222.3837867996,398248.03550368745,38.149041140621165,11,553.7318397733072,0,0.931032542996569,0
28419.747080740228,572744.3860161445,197259.01008403057,35.70222876599325,2,964.1698854468605,0,0.6345720458346559,1
4692.801643726343,763976.0846452411,99081.15711509724,0.7921580552877061,11,730.9466152339912,0,0.32424189020956684,0
18392.112994941082,69896.05741087013,859087.9634880925,24.690606223449883,9,267.9190046562714,0,0.9074978036966093,0
13267.466360409455,485214.23747160065,238806.22735961742,2.2697000698103373,7,164.67197966810733,0,0.2866437676448138,0
12207.042272520388,323775.57926526945,975071.1114986512,28.46405816881658,14,713.0089702316819,0,0.656882305675125,0
48650.797632074755,849939.3107557463,247822.78332790776,45.08194634400424,12,1376.3511459560907,0,0.590669316409721,1
19660.955256091354,707789.1569099033,480990.9957427998,43.35844372002146,5,453.610262985695,0,0.11796933219636363,0
44603.40729330389,869258.4708267963,457994.1317991669,12.190754512197948,7,225.4598950487822,0,0.4947063731377307,0
31560.619913603172,46427.122406060065,62009.619366507395,7.0056907609480525,10,1191.5497493040648,0,0.6762968235684806,0
39742.617064047,720823.4895666004,531839.4198174479,39.55322377907322,2,412.6218530020507,0,0.6447958890677274,1
25136.828284328552,540008.352159578,672640.979688537,27.30913760757099,9,154.10927685777696,0,0.6681564311970748,0
28849.425192471692,825000.0290155658,742135.6632912185,21.1914603629711,13,1426.2967576131703,0,0.8640474082342624,0
24630.959514005008,507160.590925821,522591.75631092914,40.52488347169378,7,307.5583456801327,1,0.41192237318332214,1
9770.196960024245,540209.077901909,812585.1651213526,12.625575347544482,11,500.5704534232192,0,0.8364792907888331,0
36125.38124192265,51767.38094206512,752097.5018439173,11.230417108443563,1,278.5493376769681,0,0.9171862874138251,0
14045.810398418382,668522.8650359667,193974.31208722093,30.596594537409004,5,1370.1108075599986,0,0.5194763821893397,0
1225.5551619083774,273139.87560505007,401601.6818985069,13.629259741628374,5,979.8764679722265,0,0.9197516535945609,0
32277.160072399318,19693.92217882049,142581.8512087107,21.339509909059796,11,1063.6988203434194,0,0.8993830615766705,0
8863.762863558377,66437.16250603004,133423.65377092146,22.740727786642623,6,147.3546996825003,0,0.8370712844051832,0
47023.52463180219,957285.6089660256,712127.3546232117,10.251188944529165,1,967.8857713860707,0,0.6389080579776155,1
47696.88956435934,346077.28957984695,530459.1323775849,3.08423687866739,9,749.4639592686798,0,0.46961853729169023,0
45744.07086712022,868075.6286211589,600949.8084781026,38.33390070828501,12,687.0341445138579,0,0.24485779432668653,0
18514.233425769664,959677.2340692559,732184.2832725891,39.17936973232768,11,731.7263603109698,1,0.45369958649752784,1
782.6762602780827,943267.1888373228,277234.9321617468,29.91847885164046,4,906.1405919332872,0,0.9130537749199202,0
46416.644943760395,881725.2406994201,401361.95865265565,7.4304779038871835,13,119.90150172180982,0,0.2907393674458034,0
21414.92557438254,894843.912461301,606803.0889836207,23.81066152952486,12,845.9041885560631,1,0.8575848843021298,0
48333.07440399304,289008.0443409515,96628.98141836119,8.894968227625249,11,699.7681921840482,0,0.42655689779040296,0
48181.36265469175,151469.89026035828,833054.081195257,44.06367285334177,5,531.7755555319709,0,0.7921890513979687,1
42651.94267881333,639262.5620879236,343449.624188876,34.864431103925995,1,794.6229329275046,0,0.374722762981071,1
14729.500114558588,488105.59186882386,658752.9840348396,1.5688287414410806,12,523.1953982198402,0,0.09683473400716236,0
